id,encuestador,archivo_origen,pregunta_num,pregunta_origen,texto,num_palabras,etiqueta,pos_score,neg_score,evidencia_pos,evidencia_neg
texto_0104,eberto,ESTUDIANTES_EBERTO_019.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gustaría que algunas actividades fueran mejor distribuidas para aprovechar más mi tiempo libre.,14,desagradable,0,2,,me gustaría
texto_0105,eberto,ESTUDIANTES_EBERTO_019.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica es equilibrada y me ayuda a aprender sin sentir demasiada presión.,14,mixto,2,2,"equilibrada, aprender","demasiada, presión"
texto_0106,eberto,ESTUDIANTES_EBERTO_020.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En general estoy conforme con el tiempo que paso en el colegio porque puedo organizar mis responsabilidades.,17,placentero,1,0,conforme,
texto_0107,eberto,ESTUDIANTES_EBERTO_020.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Pienso que los profesores deberían coordinar mejor las fechas de entrega.,11,desagradable,0,2,,deberían coordinar
texto_0108,eberto,ESTUDIANTES_EBERTO_021.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,El horario me parece adecuado porque todavía tengo tiempo para descansar y compartir con mi familia.,16,placentero,1,0,adecuado,
texto_0109,eberto,ESTUDIANTES_EBERTO_021.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica influye en mi bienestar porque a veces debo sacrificar horas de descanso.,15,desagradable,0,1,,sacrificar
texto_0110,eberto,ESTUDIANTES_EBERTO_022.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Paso gran parte del día en la institución y normalmente llego muy cansado a casa, por lo que casi no puedo realizar otras actividades.",24,desagradable,0,5,,"no puedo, casi no puedo, cansado"
texto_0111,eberto,ESTUDIANTES_EBERTO_022.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Cuando coinciden tareas, proyectos y evaluaciones en la misma semana siento mucho estrés.",13,desagradable,0,1,,estrés
texto_0112,eberto,ESTUDIANTES_EBERTO_023.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Considero que el tiempo en el colegio es suficiente para aprender, aunque algunos días las jornadas son muy largas.",19,placentero,1,0,aprender,
texto_0113,eberto,ESTUDIANTES_EBERTO_023.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Las actividades fortalecen mi aprendizaje, pero algunas semanas son demasiado exigentes.",11,mixto,1,2,fortalecen,"demasiado, exigentes"
texto_0114,eberto,ESTUDIANTES_EBERTO_024.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gustaría que algunas actividades fueran mejor distribuidas para aprovechar más mi tiempo libre.,14,desagradable,0,2,,me gustaría
texto_0115,eberto,ESTUDIANTES_EBERTO_024.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica es equilibrada y me ayuda a aprender sin sentir demasiada presión.,14,mixto,2,2,"equilibrada, aprender","demasiada, presión"
texto_0116,eberto,ESTUDIANTES_EBERTO_025.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En general estoy conforme con el tiempo que paso en el colegio porque puedo organizar mis responsabilidades.,17,placentero,1,0,conforme,
texto_0117,eberto,ESTUDIANTES_EBERTO_025.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Pienso que los profesores deberían coordinar mejor las fechas de entrega.,11,desagradable,0,2,,deberían coordinar
texto_0118,eberto,ESTUDIANTES_EBERTO_026.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,El horario me parece adecuado porque todavía tengo tiempo para descansar y compartir con mi familia.,16,placentero,1,0,adecuado,
texto_0119,eberto,ESTUDIANTES_EBERTO_026.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica influye en mi bienestar porque a veces debo sacrificar horas de descanso.,15,desagradable,0,1,,sacrificar
texto_0121,eberto,ESTUDIANTES_EBERTO_027.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Cuando coinciden tareas, proyectos y evaluaciones en la misma semana siento mucho estrés.",13,desagradable,0,1,,estrés
texto_0122,eberto,ESTUDIANTES_EBERTO_028.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Considero que el tiempo en el colegio es suficiente para aprender, aunque algunos días las jornadas son muy largas.",19,placentero,1,0,aprender,
texto_0123,eberto,ESTUDIANTES_EBERTO_028.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Las actividades fortalecen mi aprendizaje, pero algunas semanas son demasiado exigentes.",11,mixto,1,2,fortalecen,"demasiado, exigentes"
texto_0124,eberto,ESTUDIANTES_EBERTO_029.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gustaría que algunas actividades fueran mejor distribuidas para aprovechar más mi tiempo libre.,14,desagradable,0,2,,me gustaría
texto_0125,eberto,ESTUDIANTES_EBERTO_029.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica es equilibrada y me ayuda a aprender sin sentir demasiada presión.,14,mixto,2,2,"equilibrada, aprender","demasiada, presión"
texto_0126,eberto,ESTUDIANTES_EBERTO_030.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En general estoy conforme con el tiempo que paso en el colegio porque puedo organizar mis responsabilidades.,17,placentero,1,0,conforme,
texto_0127,eberto,ESTUDIANTES_EBERTO_030.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Pienso que los profesores deberían coordinar mejor las fechas de entrega.,11,desagradable,0,2,,deberían coordinar
texto_0128,eberto,ESTUDIANTES_EBERTO_031.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,El horario me parece adecuado porque todavía tengo tiempo para descansar y compartir con mi familia.,16,placentero,1,0,adecuado,
texto_0129,eberto,ESTUDIANTES_EBERTO_031.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica influye en mi bienestar porque a veces debo sacrificar horas de descanso.,15,desagradable,0,1,,sacrificar
texto_0130,eberto,ESTUDIANTES_EBERTO_032.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Paso gran parte del día en la institución y normalmente llego muy cansado a casa, por lo que casi no puedo realizar otras actividades.",24,desagradable,0,5,,"no puedo, casi no puedo, cansado"
texto_0131,eberto,ESTUDIANTES_EBERTO_032.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Cuando coinciden tareas, proyectos y evaluaciones en la misma semana siento mucho estrés.",13,desagradable,0,1,,estrés
texto_0132,eberto,ESTUDIANTES_EBERTO_033.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Considero que el tiempo en el colegio es suficiente para aprender, aunque algunos días las jornadas son muy largas.",19,placentero,1,0,aprender,
texto_0133,eberto,ESTUDIANTES_EBERTO_033.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Las actividades fortalecen mi aprendizaje, pero algunas semanas son demasiado exigentes.",11,mixto,1,2,fortalecen,"demasiado, exigentes"
texto_0134,eberto,ESTUDIANTES_EBERTO_034.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gustaría que algunas actividades fueran mejor distribuidas para aprovechar más mi tiempo libre.,14,desagradable,0,2,,me gustaría
texto_0135,eberto,ESTUDIANTES_EBERTO_034.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica es equilibrada y me ayuda a aprender sin sentir demasiada presión.,14,mixto,2,2,"equilibrada, aprender","demasiada, presión"
texto_0136,eberto,ESTUDIANTES_EBERTO_035.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En general estoy conforme con el tiempo que paso en el colegio porque puedo organizar mis responsabilidades.,17,placentero,1,0,conforme,
texto_0137,eberto,ESTUDIANTES_EBERTO_035.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Pienso que los profesores deberían coordinar mejor las fechas de entrega.,11,desagradable,0,2,,deberían coordinar
texto_0138,eberto,ESTUDIANTES_EBERTO_036.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,El horario me parece adecuado porque todavía tengo tiempo para descansar y compartir con mi familia.,16,placentero,1,0,adecuado,
texto_0139,eberto,ESTUDIANTES_EBERTO_036.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica influye en mi bienestar porque a veces debo sacrificar horas de descanso.,15,desagradable,0,1,,sacrificar
texto_0140,eberto,ESTUDIANTES_EBERTO_037.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Paso gran parte del día en la institución y normalmente llego muy cansado a casa, por lo que casi no puedo realizar otras actividades.",24,desagradable,0,5,,"no puedo, casi no puedo, cansado"
texto_0141,eberto,ESTUDIANTES_EBERTO_037.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Cuando coinciden tareas, proyectos y evaluaciones en la misma semana siento mucho estrés.",13,desagradable,0,1,,estrés
texto_0142,eberto,ESTUDIANTES_EBERTO_038.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Considero que el tiempo en el colegio es suficiente para aprender, aunque algunos días las jornadas son muy largas.",19,placentero,1,0,aprender,
texto_0143,eberto,ESTUDIANTES_EBERTO_038.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Las actividades fortalecen mi aprendizaje, pero algunas semanas son demasiado exigentes.",11,mixto,1,2,fortalecen,"demasiado, exigentes"
texto_0144,eberto,ESTUDIANTES_EBERTO_039.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gustaría que algunas actividades fueran mejor distribuidas para aprovechar más mi tiempo libre.,14,desagradable,0,2,,me gustaría
texto_0145,eberto,ESTUDIANTES_EBERTO_039.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",La carga académica es equilibrada y me ayuda a aprender sin sentir demasiada presión.,14,mixto,2,2,"equilibrada, aprender","demasiada, presión"
texto_0146,eberto,ESTUDIANTES_EBERTO_040.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En general estoy conforme con el tiempo que paso en el colegio porque puedo organizar mis responsabilidades.,17,placentero,1,0,conforme,
texto_0147,eberto,ESTUDIANTES_EBERTO_040.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Pienso que los profesores deberían coordinar mejor las fechas de entrega.,11,desagradable,0,2,,deberían coordinar
texto_0148,edgar,edgar_pregunta1_respuesta001.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,me siento bien en el colegio porque veo a mis amigos pero llego a la casa con mucha flojera,19,mixto,1,1,bien,flojera
texto_0149,edgar,edgar_pregunta1_respuesta002.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"en la casa me aburro mucho, prefiero estar en la escuela jugando en el descanso",15,desagradable,0,1,,aburro
texto_0150,edgar,edgar_pregunta1_respuesta003.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"full estresado, casi no tengo tiempo libre en mi casa para jugar play",13,mixto,1,5,jugar,"no tengo, casi no tengo, estresado"
texto_0151,edgar,edgar_pregunta1_respuesta004.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,me gusta venir al colegio para no estar encerrada en mi cuarto,12,placentero,1,0,gusta,
texto_0152,edgar,edgar_pregunta1_respuesta005.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,el tiempo en el colegio pasa rapido pero en la tarde no me alcanza para nada,16,desagradable,0,2,,no me alcanza
texto_0153,edgar,edgar_pregunta1_respuesta006.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"me siento bacano en el colegio, comparto con mis compañeros y en la casa descanso",15,placentero,1,0,bacano,
texto_0154,edgar,edgar_pregunta1_respuesta007.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,a veces me da sueño en la mañana pero en la tarde me relajo en mi casa,17,placentero,1,0,relajo,
texto_0155,edgar,edgar_pregunta1_respuesta008.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"bien, me gusta el colegio aunque a veces quiero salir temprano para mi casa",14,placentero,2,0,"bien, gusta",
texto_0157,edgar,edgar_pregunta1_respuesta010.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,siento que paso mucho tiempo aca en el colegio y llego muy cansada,13,desagradable,0,1,,cansada
